model,substrate,quant,stack,pass_lift,clean_pass_lift,score_lift,cascade_delta,echo_delta,distractor_delta
9b,degraded_instruct,damaged_q4,cognitive_only,0.2298,0.148,0.1589,-0.0275,0.04,0.036
9b,degraded_instruct,damaged_q4,cognitive_structural_equal,0.5696,0.3957,0.3404,-0.0546,0.0221,0.0018
9b,degraded_instruct,damaged_q4,cyber_25_structural_75,0.57,0.4269,0.3426,-0.0538,0.0221,-0.0357
9b,degraded_instruct,damaged_q4,cyber_only,0.2758,0.1757,0.1757,-0.03,0.0679,-0.0009
9b,degraded_instruct,damaged_q4,cyber_structural_equal,0.5692,0.4038,0.34,-0.0604,0.0456,-0.0242
9b,degraded_instruct,damaged_q4,structural_only,0.5762,0.4317,0.3448,-0.0617,0.0037,-0.0202
9b,degraded_instruct,damaged_q4,tri_equal,0.5717,0.3919,0.3425,-0.0546,0.0604,-0.0209
9b,degraded_instruct,damaged_q4,tri_naive_all_fire,0.5431,0.1625,0.3051,-0.0388,0.3177,0.0521
9b,degraded_instruct,damaged_q4,tri_routed_68_20_12,0.5873,0.4365,0.3484,-0.0665,0.0325,-0.0415
9b,degraded_instruct,damaged_q4,tri_routed_72_18_10,0.586,0.4444,0.3488,-0.066,0.0304,-0.0473
9b,degraded_instruct,damaged_q4,tri_stability_70,0.5919,0.4392,0.3501,-0.0723,0.0352,-0.0404
9b,degraded_instruct,damaged_q4,tri_structural_65,0.589,0.4186,0.3481,-0.0696,0.0381,-0.0223
9b,degraded_instruct,healthy_q6,cognitive_25_structural_75,0.2648,0.1917,0.1518,-0.0239,0.0104,-0.0144
9b,degraded_instruct,healthy_q6,cognitive_cyber_equal,0.2507,0.1125,0.1449,-0.0125,0.0746,0.0131
9b,degraded_instruct,healthy_q6,cognitive_only,0.2307,0.1298,0.1275,-0.0117,0.0394,0.0119
9b,degraded_instruct,healthy_q6,cognitive_structural_equal,0.2617,0.1852,0.1512,-0.0185,0.0264,-0.02
9b,degraded_instruct,healthy_q6,cyber_25_structural_75,0.2625,0.1837,0.1529,-0.0216,0.0254,-0.0185
9b,degraded_instruct,healthy_q6,cyber_only,0.2163,0.0962,0.123,-0.0119,0.0766,0.0077
9b,degraded_instruct,healthy_q6,cyber_structural_equal,0.2659,0.1842,0.1531,-0.0216,0.0444,-0.0308
9b,degraded_instruct,healthy_q6,structural_only,0.2696,0.2138,0.1541,-0.0246,0.0089,-0.0296
9b,degraded_instruct,healthy_q6,tri_equal,0.2603,0.14,0.1498,-0.0189,0.0637,-0.0058
9b,degraded_instruct,healthy_q6,tri_naive_all_fire,0.2211,-0.1037,0.1112,0.0013,0.3189,0.0546
9b,degraded_instruct,healthy_q6,tri_routed_68_20_12,0.27,0.1896,0.1549,-0.0267,0.0325,-0.0283
9b,degraded_instruct,healthy_q6,tri_routed_72_18_10,0.2742,0.1948,0.1558,-0.0281,0.0308,-0.0271
9b,degraded_instruct,healthy_q6,tri_stability_70,0.2759,0.1929,0.1557,-0.0298,0.0289,-0.0244
9b,degraded_instruct,healthy_q6,tri_structural_65,0.279,0.1844,0.1565,-0.0331,0.0435,-0.0265
9b,degraded_instruct,healthy_q8,cognitive_25_structural_75,0.1552,0.1075,0.093,-0.0054,0.0144,-0.0034
9b,degraded_instruct,healthy_q8,cognitive_cyber_equal,0.1473,0.0371,0.0896,0.0039,0.0766,0.0139
9b,degraded_instruct,healthy_q8,cognitive_only,0.141,0.0629,0.0861,0.0042,0.0406,0.0127
9b,degraded_instruct,healthy_q8,cognitive_structural_equal,0.1568,0.1017,0.0942,-0.0033,0.0256,-0.0019
9b,degraded_instruct,healthy_q8,cyber_25_structural_75,0.1577,0.1075,0.0958,-0.0056,0.0248,-0.0113
9b,degraded_instruct,healthy_q8,cyber_only,0.1312,0.0081,0.0809,0.0075,0.0791,0.0287
9b,degraded_instruct,healthy_q8,cyber_structural_equal,0.1525,0.0879,0.0923,-0.0006,0.0427,-0.0105
9b,degraded_instruct,healthy_q8,structural_only,0.1577,0.1208,0.0951,-0.0067,0.0064,-0.0098
9b,degraded_instruct,healthy_q8,tri_equal,0.1447,0.0625,0.0896,0.0073,0.0633,-0.0025
9b,degraded_instruct,healthy_q8,tri_naive_all_fire,0.1031,-0.1988,0.0497,0.0292,0.3206,0.0579
9b,degraded_instruct,healthy_q8,tri_routed_68_20_12,0.1493,0.085,0.0911,-0.0025,0.0362,-0.0036
9b,degraded_instruct,healthy_q8,tri_routed_72_18_10,0.1562,0.1075,0.0944,-0.0052,0.0279,-0.0138
9b,degraded_instruct,healthy_q8,tri_stability_70,0.1529,0.101,0.0937,-0.0046,0.0314,-0.0105
9b,degraded_instruct,healthy_q8,tri_structural_65,0.1539,0.0902,0.093,-0.0025,0.0377,-0.0096
9b,degraded_instruct,q1_k_m,cognitive_25_structural_75,0.0435,0.0338,0.2054,-0.3294,0.0132,-0.14
9b,degraded_instruct,q1_k_m,cognitive_cyber_equal,0.0011,0.0006,0.0413,-0.0858,0.0759,-0.0702
9b,degraded_instruct,q1_k_m,cognitive_only,0.0011,0.0004,0.0186,-0.0354,0.0348,-0.0081
9b,degraded_instruct,q1_k_m,cognitive_structural_equal,0.0173,0.0136,0.1268,-0.2381,0.0234,-0.0964
9b,degraded_instruct,q1_k_m,cyber_25_structural_75,0.0479,0.0379,0.2076,-0.315,0.0173,-0.1819
9b,degraded_instruct,q1_k_m,cyber_only,0.0006,0.0006,0.0297,-0.0791,0.0715,-0.076
9b,degraded_instruct,q1_k_m,cyber_structural_equal,0.0215,0.0171,0.1481,-0.2396,0.0421,-0.1733
9b,degraded_instruct,q1_k_m,structural_only,0.0277,0.0211,0.1617,-0.2733,0.0013,-0.129
9b,degraded_instruct,q1_k_m,tri_equal,0.0302,0.0236,0.166,-0.2789,0.0615,-0.1398
9b,degraded_instruct,q1_k_m,tri_naive_all_fire,0.0552,0.0338,0.2427,-0.3808,0.3096,-0.0931
9b,degraded_instruct,q1_k_m,tri_routed_68_20_12,0.0969,0.0683,0.3261,-0.4102,0.0329,-0.1798
9b,degraded_instruct,q1_k_m,tri_routed_72_18_10,0.1129,0.0856,0.3447,-0.4402,0.0309,-0.1827
9b,degraded_instruct,q1_k_m,tri_stability_70,0.1102,0.076,0.3371,-0.4312,0.0342,-0.1704
9b,degraded_instruct,q1_k_m,tri_structural_65,0.0877,0.0631,0.3054,-0.4033,0.0396,-0.166
9b,degraded_instruct,q8_k_m,cognitive_25_structural_75,0.1265,0.0925,0.0762,-0.004,0.0162,-0.0012
9b,degraded_instruct,q8_k_m,cognitive_cyber_equal,0.1125,0.0119,0.0693,0.0069,0.075,0.0208
9b,degraded_instruct,q8_k_m,cognitive_only,0.1144,0.0434,0.0711,0.0017,0.0402,0.0173
9b,degraded_instruct,q8_k_m,cognitive_structural_equal,0.1223,0.0773,0.0752,0.0,0.0271,-0.001
9b,degraded_instruct,q8_k_m,cyber_25_structural_75,0.1215,0.0898,0.0745,-0.001,0.0215,-0.0098
9b,degraded_instruct,q8_k_m,cyber_only,0.1133,0.0132,0.0696,0.0044,0.0794,0.0156
9b,degraded_instruct,q8_k_m,cyber_structural_equal,0.1202,0.0617,0.0743,0.001,0.0471,-0.0083
9b,degraded_instruct,q8_k_m,structural_only,0.1262,0.1023,0.0764,-0.0056,0.0029,-0.0058
9b,degraded_instruct,q8_k_m,tri_equal,0.1158,0.0317,0.0729,0.0052,0.0683,0.0048
9b,degraded_instruct,q8_k_m,tri_naive_all_fire,0.0833,-0.2116,0.036,0.0227,0.3056,0.066
9b,degraded_instruct,q8_k_m,tri_routed_68_20_12,0.125,0.0807,0.0768,-0.0044,0.0306,-0.0031
9b,degraded_instruct,q8_k_m,tri_routed_72_18_10,0.1267,0.0761,0.0761,-0.0046,0.029,0.0027
9b,degraded_instruct,q8_k_m,tri_stability_70,0.1265,0.0802,0.0769,-0.0042,0.0333,-0.0088
9b,degraded_instruct,q8_k_m,tri_structural_65,0.1183,0.0679,0.0744,0.0012,0.0367,-0.0071
9b,instruct,base_f16,cognitive_25_structural_75,0.0888,0.0619,0.0568,-0.0011,0.0059,0.0107
9b,instruct,base_f16,cognitive_cyber_equal,0.0646,-0.0287,0.0467,0.0166,0.0673,0.0304
9b,instruct,base_f16,cognitive_only,0.0588,-0.0129,0.0379,0.015,0.0371,0.0406
9b,instruct,base_f16,cognitive_structural_equal,0.084,0.0311,0.054,0.0046,0.0173,0.0238
9b,instruct,base_f16,cyber_25_structural_75,0.09,0.05,0.0562,0.0037,0.0134,0.015
9b,instruct,base_f16,cyber_only,0.054,-0.0466,0.0371,0.0144,0.0667,0.0417
9b,instruct,base_f16,cyber_structural_equal,0.085,0.015,0.0545,0.0033,0.0419,0.0227
9b,instruct,base_f16,structural_only,0.0896,0.064,0.0563,-0.0015,0.0029,0.0092
9b,instruct,base_f16,tri_equal,0.0819,-0.0012,0.0534,0.0066,0.0536,0.0263
9b,instruct,base_f16,tri_naive_all_fire,0.0344,-0.261,0.013,0.0398,0.2944,0.0886
9b,instruct,base_f16,tri_routed_68_20_12,0.0858,0.0402,0.0552,0.001,0.0246,0.0123
9b,instruct,base_f16,tri_routed_72_18_10,0.0894,0.0529,0.0567,-0.0004,0.0186,0.0075
9b,instruct,base_f16,tri_stability_70,0.085,0.0404,0.0545,0.0,0.0163,0.0169
9b,instruct,base_f16,tri_structural_65,0.0877,0.0413,0.0561,0.0014,0.0231,0.0121
9b,instruct,collapsed_q2_edge,cognitive_25_structural_75,0.1191,0.0904,0.335,-0.3398,0.0069,-0.1231
9b,instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0089,0.0064,0.069,-0.1133,0.0686,-0.0271
9b,instruct,collapsed_q2_edge,cognitive_only,0.0031,0.0016,0.0261,-0.0533,0.0378,0.0058
9b,instruct,collapsed_q2_edge,cognitive_structural_equal,0.0558,0.0431,0.2228,-0.2731,0.0178,-0.0806
9b,instruct,collapsed_q2_edge,cyber_25_structural_75,0.14,0.1029,0.3525,-0.3277,0.0092,-0.1396
9b,instruct,collapsed_q2_edge,cyber_only,0.0077,0.0062,0.0565,-0.1106,0.0653,-0.0625
9b,instruct,collapsed_q2_edge,cyber_structural_equal,0.0804,0.06,0.2527,-0.2796,0.0413,-0.1298
9b,instruct,collapsed_q2_edge,structural_only,0.0981,0.0741,0.2984,-0.3068,0.0042,-0.1081
9b,instruct,collapsed_q2_edge,tri_equal,0.0723,0.0562,0.2573,-0.29,0.0467,-0.0796
9b,instruct,collapsed_q2_edge,tri_naive_all_fire,0.1033,0.0602,0.2975,-0.3125,0.3063,-0.0306
9b,instruct,collapsed_q2_edge,tri_routed_68_20_12,0.2296,0.1704,0.467,-0.3943,0.0286,-0.1437
9b,instruct,collapsed_q2_edge,tri_routed_72_18_10,0.2698,0.191,0.4931,-0.4062,0.0226,-0.1369
9b,instruct,collapsed_q2_edge,tri_stability_70,0.2506,0.1841,0.4813,-0.4,0.0196,-0.1514
9b,instruct,collapsed_q2_edge,tri_structural_65,0.2204,0.1575,0.4535,-0.3893,0.0303,-0.1456
9b,instruct,damaged_q2,cognitive_25_structural_75,0.3461,0.2584,0.4734,-0.2325,0.0062,-0.0743
9b,instruct,damaged_q2,cognitive_cyber_equal,0.0369,0.0271,0.1266,-0.0931,0.0637,0.005
9b,instruct,damaged_q2,cognitive_only,0.0136,0.0086,0.0559,-0.04,0.0392,0.0238
9b,instruct,damaged_q2,cognitive_structural_equal,0.1821,0.1332,0.3348,-0.1929,0.0223,-0.031
9b,instruct,damaged_q2,cyber_25_structural_75,0.3802,0.2755,0.4897,-0.2377,0.016,-0.0989
9b,instruct,damaged_q2,cyber_only,0.0284,0.0188,0.1051,-0.0769,0.0665,-0.0256
9b,instruct,damaged_q2,cyber_structural_equal,0.23,0.1698,0.3693,-0.196,0.0369,-0.0939
9b,instruct,damaged_q2,structural_only,0.3059,0.2244,0.4357,-0.2294,0.0025,-0.0677
9b,instruct,damaged_q2,tri_equal,0.2332,0.1629,0.3891,-0.2079,0.0529,-0.0612
9b,instruct,damaged_q2,tri_naive_all_fire,0.2842,0.1602,0.4268,-0.2148,0.2883,-0.016
9b,instruct,damaged_q2,tri_routed_68_20_12,0.5582,0.3911,0.6109,-0.2856,0.0229,-0.1094
9b,instruct,damaged_q2,tri_routed_72_18_10,0.5936,0.4121,0.6323,-0.2931,0.0189,-0.0931
9b,instruct,damaged_q2,tri_stability_70,0.5623,0.398,0.6145,-0.2748,0.0206,-0.1041
9b,instruct,damaged_q2,tri_structural_65,0.5146,0.3602,0.5803,-0.2654,0.026,-0.09
9b,instruct,damaged_q3,cognitive_25_structural_75,0.7039,0.5119,0.49,-0.105,0.0083,-0.0413
9b,instruct,damaged_q3,cognitive_cyber_equal,0.1583,0.1061,0.1647,-0.0273,0.0685,0.0143
9b,instruct,damaged_q3,cognitive_only,0.0666,0.0431,0.0725,0.0017,0.0473,0.0281
9b,instruct,damaged_q3,cognitive_structural_equal,0.5433,0.4,0.3968,-0.0781,0.0185,-0.0206
9b,instruct,damaged_q3,cyber_25_structural_75,0.6837,0.5069,0.4783,-0.1008,0.0179,-0.0621
9b,instruct,damaged_q3,cyber_only,0.1262,0.0819,0.1305,-0.0192,0.0729,0.0118
9b,instruct,damaged_q3,cyber_structural_equal,0.5602,0.3994,0.4056,-0.0812,0.0412,-0.039
9b,instruct,damaged_q3,structural_only,0.6781,0.4917,0.4725,-0.0996,0.0058,-0.0344
9b,instruct,damaged_q3,tri_equal,0.5948,0.415,0.4237,-0.0835,0.0537,-0.0321
9b,instruct,damaged_q3,tri_naive_all_fire,0.5881,0.265,0.4159,-0.0767,0.2992,0.0302
9b,instruct,damaged_q3,tri_routed_68_20_12,0.7445,0.5348,0.5123,-0.1166,0.0212,-0.0486
9b,instruct,damaged_q3,tri_routed_72_18_10,0.7443,0.5402,0.5138,-0.1137,0.0225,-0.0596
9b,instruct,damaged_q3,tri_stability_70,0.7456,0.5338,0.5128,-0.1194,0.0225,-0.0479
9b,instruct,damaged_q3,tri_structural_65,0.7335,0.5375,0.5092,-0.1071,0.0319,-0.065
9b,instruct,damaged_q4,cognitive_25_structural_75,0.5669,0.422,0.3432,-0.0556,0.0093,-0.0283
9b,instruct,damaged_q4,cognitive_cyber_equal,0.2378,0.1556,0.1623,-0.0169,0.0647,0.0052
9b,instruct,damaged_q4,cognitive_only,0.0888,0.0552,0.0752,-0.005,0.0339,0.0398
9b,instruct,damaged_q4,cognitive_structural_equal,0.5659,0.3983,0.3372,-0.0531,0.0212,-0.0031
9b,instruct,damaged_q4,cyber_25_structural_75,0.5719,0.4381,0.3458,-0.0563,0.0129,-0.0433
9b,instruct,damaged_q4,cyber_only,0.1778,0.1054,0.1185,-0.0023,0.0643,0.0127
9b,instruct,damaged_q4,cyber_structural_equal,0.5453,0.4027,0.329,-0.0458,0.0291,-0.0327
9b,instruct,damaged_q4,structural_only,0.5682,0.4289,0.3427,-0.0563,0.005,-0.0327
9b,instruct,damaged_q4,tri_equal,0.5561,0.3754,0.3371,-0.0467,0.0589,-0.0141
9b,instruct,damaged_q4,tri_naive_all_fire,0.5123,0.1691,0.296,-0.0267,0.2941,0.0561
9b,instruct,damaged_q4,tri_routed_68_20_12,0.579,0.4385,0.3482,-0.0602,0.0241,-0.0462
9b,instruct,damaged_q4,tri_routed_72_18_10,0.5817,0.4329,0.3489,-0.0623,0.021,-0.0381
9b,instruct,damaged_q4,tri_stability_70,0.5832,0.452,0.3502,-0.0627,0.0197,-0.0556
9b,instruct,damaged_q4,tri_structural_65,0.5755,0.4235,0.3467,-0.0546,0.0279,-0.0358
9b,instruct,healthy_q6,cognitive_25_structural_75,0.2707,0.2152,0.1548,-0.008,0.0075,-0.0175
9b,instruct,healthy_q6,cognitive_cyber_equal,0.2267,0.1093,0.1253,-0.0034,0.0635,0.0288
9b,instruct,healthy_q6,cognitive_only,0.1302,0.067,0.0723,0.0102,0.0346,0.0333
9b,instruct,healthy_q6,cognitive_structural_equal,0.2709,0.192,0.1542,-0.0148,0.0173,0.0027
9b,instruct,healthy_q6,cyber_25_structural_75,0.2738,0.2104,0.1551,-0.0128,0.0077,-0.0077
9b,instruct,healthy_q6,cyber_only,0.1504,0.0602,0.0832,0.0079,0.0735,0.0152
9b,instruct,healthy_q6,cyber_structural_equal,0.2675,0.1864,0.1528,-0.0082,0.031,-0.0112
9b,instruct,healthy_q6,structural_only,0.273,0.2191,0.1555,-0.0121,0.0014,-0.0162
9b,instruct,healthy_q6,tri_equal,0.2613,0.1495,0.1502,-0.0023,0.0527,0.0081
9b,instruct,healthy_q6,tri_naive_all_fire,0.2282,-0.0711,0.1143,0.0164,0.2916,0.0627
9b,instruct,healthy_q6,tri_routed_68_20_12,0.2784,0.2049,0.1568,-0.0171,0.0223,-0.0139
9b,instruct,healthy_q6,tri_routed_72_18_10,0.28,0.22,0.158,-0.0169,0.0116,-0.0235
9b,instruct,healthy_q6,tri_stability_70,0.2788,0.2087,0.158,-0.0157,0.0191,-0.0139
9b,instruct,healthy_q6,tri_structural_65,0.2782,0.1997,0.1557,-0.0146,0.0252,-0.0075
9b,instruct,healthy_q8,cognitive_25_structural_75,0.1504,0.1115,0.0904,-0.0015,0.0052,0.004
9b,instruct,healthy_q8,cognitive_cyber_equal,0.1373,0.0371,0.083,0.0071,0.065,0.0292
9b,instruct,healthy_q8,cognitive_only,0.0994,0.0332,0.0561,0.011,0.0344,0.0271
9b,instruct,healthy_q8,cognitive_structural_equal,0.148,0.1011,0.0903,-0.0002,0.0211,-0.0006
9b,instruct,healthy_q8,cyber_25_structural_75,0.1573,0.129,0.094,-0.0081,0.0131,-0.0167
9b,instruct,healthy_q8,cyber_only,0.0982,0.0121,0.0597,0.0156,0.0746,0.0171
9b,instruct,healthy_q8,cyber_structural_equal,0.149,0.0879,0.0901,-0.0011,0.0398,-0.0038
9b,instruct,healthy_q8,structural_only,0.1598,0.1359,0.0947,-0.0092,0.0017,-0.011
9b,instruct,healthy_q8,tri_equal,0.1509,0.0748,0.09,-0.0023,0.0471,0.0094
9b,instruct,healthy_q8,tri_naive_all_fire,0.1063,-0.18,0.0501,0.0264,0.2888,0.0831
9b,instruct,healthy_q8,tri_routed_68_20_12,0.1513,0.1052,0.0914,-0.0038,0.0235,-0.0035
9b,instruct,healthy_q8,tri_routed_72_18_10,0.1521,0.1196,0.093,-0.0004,0.0204,-0.019
9b,instruct,healthy_q8,tri_stability_70,0.1582,0.1063,0.0934,-0.0086,0.0229,0.0008
9b,instruct,healthy_q8,tri_structural_65,0.153,0.1061,0.0907,-0.0031,0.0221,-0.0058
9b,instruct,q1_k_m,cognitive_25_structural_75,0.0271,0.0223,0.1585,-0.2721,0.0048,-0.1211
9b,instruct,q1_k_m,cognitive_cyber_equal,0.001,0.0006,0.0202,-0.0471,0.0668,-0.0423
9b,instruct,q1_k_m,cognitive_only,0.0,0.0,0.0082,-0.0102,0.041,0.0069
9b,instruct,q1_k_m,cognitive_structural_equal,0.0081,0.006,0.0869,-0.1804,0.0237,-0.0925
9b,instruct,q1_k_m,cyber_25_structural_75,0.0335,0.0258,0.1727,-0.2777,0.0108,-0.1798
9b,instruct,q1_k_m,cyber_only,0.0004,0.0,0.0136,-0.0479,0.0743,-0.0433
9b,instruct,q1_k_m,cyber_structural_equal,0.0135,0.0102,0.1067,-0.1898,0.0366,-0.16
9b,instruct,q1_k_m,structural_only,0.0217,0.0175,0.1344,-0.24,0.0054,-0.1369
9b,instruct,q1_k_m,tri_equal,0.0138,0.01,0.1087,-0.2079,0.0543,-0.1125
9b,instruct,q1_k_m,tri_naive_all_fire,0.0227,0.0115,0.1519,-0.2869,0.2918,-0.0802
9b,instruct,q1_k_m,tri_routed_68_20_12,0.0692,0.0502,0.2544,-0.3681,0.0237,-0.1433
9b,instruct,q1_k_m,tri_routed_72_18_10,0.0781,0.0592,0.2842,-0.391,0.0187,-0.1865
9b,instruct,q1_k_m,tri_stability_70,0.0692,0.0508,0.2611,-0.3785,0.017,-0.1654
9b,instruct,q1_k_m,tri_structural_65,0.0556,0.0413,0.2384,-0.3533,0.0245,-0.184
9b,instruct,q8_k_m,cognitive_25_structural_75,0.1311,0.0904,0.0814,-0.0094,0.0071,0.0104
9b,instruct,q8_k_m,cognitive_cyber_equal,0.1077,0.0052,0.0719,0.0054,0.0613,0.0363
9b,instruct,q8_k_m,cognitive_only,0.0883,0.0141,0.0538,0.0038,0.0381,0.0417
9b,instruct,q8_k_m,cognitive_structural_equal,0.125,0.0681,0.08,-0.001,0.0173,0.0215
9b,instruct,q8_k_m,cyber_25_structural_75,0.1296,0.0966,0.0804,-0.0048,0.0119,-0.0008
9b,instruct,q8_k_m,cyber_only,0.0865,-0.005,0.0556,0.01,0.07,0.0294
9b,instruct,q8_k_m,cyber_structural_equal,0.1275,0.0658,0.0805,-0.001,0.0333,0.0094
9b,instruct,q8_k_m,structural_only,0.1365,0.1023,0.0839,-0.0083,0.0034,0.0065
9b,instruct,q8_k_m,tri_equal,0.1267,0.0364,0.0794,-0.0031,0.054,0.0296
9b,instruct,q8_k_m,tri_naive_all_fire,0.0825,-0.2042,0.0406,0.0258,0.2861,0.0869
9b,instruct,q8_k_m,tri_routed_68_20_12,0.1306,0.0862,0.0831,-0.0087,0.0219,0.0013
9b,instruct,q8_k_m,tri_routed_72_18_10,0.1288,0.0825,0.0805,-0.0071,0.0179,0.0088
9b,instruct,q8_k_m,tri_stability_70,0.1321,0.0793,0.0811,-0.0058,0.0183,0.0111
9b,instruct,q8_k_m,tri_structural_65,0.1248,0.0714,0.0791,0.0002,0.0242,0.0094
